turbine_id,target_time_utc,actual_power
2,2026-01-22T16:00:00Z,0.698333
2,2026-01-22T17:00:00Z,0.965000
2,2026-01-22T18:00:00Z,0.978333
2,2026-01-22T19:00:00Z,0.981667
2,2026-01-22T20:00:00Z,0.985000
2,2026-01-22T21:00:00Z,0.981667
2,2026-01-22T22:00:00Z,0.831667
2,2026-01-22T23:00:00Z,0.466667
2,2026-01-23T00:00:00Z,0.433333
2,2026-01-23T01:00:00Z,0.466667
2,2026-01-23T02:00:00Z,0.311667
2,2026-01-23T03:00:00Z,0.710000
2,2026-01-23T04:00:00Z,0.848333
2,2026-01-23T05:00:00Z,0.920000
2,2026-01-23T06:00:00Z,0.476667
2,2026-01-23T07:00:00Z,0.250000
2,2026-01-23T08:00:00Z,0.128333
2,2026-01-23T09:00:00Z,0.168333
2,2026-01-23T10:00:00Z,0.315000
2,2026-01-23T11:00:00Z,0.653333
2,2026-01-23T12:00:00Z,0.543333
2,2026-01-23T13:00:00Z,0.383333
2,2026-01-23T14:00:00Z,0.153333
2,2026-01-23T15:00:00Z,0.071667
2,2026-01-23T16:00:00Z,0.023333
2,2026-01-23T17:00:00Z,0.038333
2,2026-01-23T18:00:00Z,0.010000
2,2026-01-23T19:00:00Z,0.010000
2,2026-01-23T20:00:00Z,0.011667
2,2026-01-23T21:00:00Z,0.010000
2,2026-01-23T22:00:00Z,0.010000
2,2026-01-23T23:00:00Z,0.010000
2,2026-01-24T00:00:00Z,0.010000
2,2026-01-24T01:00:00Z,0.018333
2,2026-01-24T02:00:00Z,0.036667
2,2026-01-24T03:00:00Z,0.115000
2,2026-01-24T04:00:00Z,0.010000
2,2026-01-24T05:00:00Z,0.440000
2,2026-01-24T06:00:00Z,0.980000
2,2026-01-24T07:00:00Z,0.623333
2,2026-01-24T08:00:00Z,0.980000
2,2026-01-24T09:00:00Z,0.981667
2,2026-01-24T10:00:00Z,0.990000
2,2026-01-24T11:00:00Z,0.985000
2,2026-01-24T12:00:00Z,0.990000
2,2026-01-24T13:00:00Z,0.990000
2,2026-01-24T14:00:00Z,0.990000
2,2026-01-24T15:00:00Z,0.955000
2,2026-01-24T16:00:00Z,0.990000
2,2026-01-24T17:00:00Z,0.990000
2,2026-01-24T18:00:00Z,0.988333
2,2026-01-24T19:00:00Z,0.965000
2,2026-01-24T20:00:00Z,0.550000
2,2026-01-24T21:00:00Z,0.238333
2,2026-01-24T22:00:00Z,0.490000
2,2026-01-24T23:00:00Z,0.595000
2,2026-01-25T00:00:00Z,0.141667
2,2026-01-25T01:00:00Z,0.023333
2,2026-01-25T02:00:00Z,0.373333
2,2026-01-25T03:00:00Z,0.370000
2,2026-01-25T04:00:00Z,0.131667
2,2026-01-25T05:00:00Z,0.070000
2,2026-01-25T06:00:00Z,0.005000
2,2026-01-25T07:00:00Z,0.010000
2,2026-01-25T08:00:00Z,0.008333
2,2026-01-25T09:00:00Z,0.010000
2,2026-01-25T10:00:00Z,0.010000
2,2026-01-25T11:00:00Z,0.010000
2,2026-01-25T12:00:00Z,0.010000
2,2026-01-25T13:00:00Z,0.010000
2,2026-01-25T14:00:00Z,0.033333
2,2026-01-25T15:00:00Z,0.133333
2,2026-01-25T16:00:00Z,0.215000
2,2026-01-25T17:00:00Z,0.326667
2,2026-01-25T18:00:00Z,0.541667
2,2026-01-25T19:00:00Z,0.220000
2,2026-01-25T20:00:00Z,0.181667
2,2026-01-25T21:00:00Z,0.306667
2,2026-01-25T22:00:00Z,0.318333
2,2026-01-25T23:00:00Z,0.220000
2,2026-01-26T00:00:00Z,0.530000
2,2026-01-26T01:00:00Z,0.270000
2,2026-01-26T02:00:00Z,0.201667
2,2026-01-26T03:00:00Z,0.186667
2,2026-01-26T04:00:00Z,0.240000
2,2026-01-26T05:00:00Z,0.245000
2,2026-01-26T06:00:00Z,0.508333
2,2026-01-26T07:00:00Z,0.846667
2,2026-01-26T08:00:00Z,0.796667
2,2026-01-26T09:00:00Z,0.750000
2,2026-01-26T10:00:00Z,0.738333
2,2026-01-26T11:00:00Z,0.701667
2,2026-01-26T12:00:00Z,0.483333
2,2026-01-26T13:00:00Z,0.620000
2,2026-01-26T14:00:00Z,0.871667
2,2026-01-26T15:00:00Z,0.366667
2,2026-01-26T16:00:00Z,0.166667
2,2026-01-26T17:00:00Z,0.676667
2,2026-01-26T18:00:00Z,0.926667
2,2026-01-26T19:00:00Z,0.705000
2,2026-01-26T20:00:00Z,0.626667
2,2026-01-26T21:00:00Z,0.490000
2,2026-01-26T22:00:00Z,0.935000
2,2026-01-26T23:00:00Z,0.673333
2,2026-01-27T00:00:00Z,0.288333
2,2026-01-27T01:00:00Z,0.028333
2,2026-01-27T02:00:00Z,0.013333
2,2026-01-27T03:00:00Z,0.010000
2,2026-01-27T04:00:00Z,0.008333
2,2026-01-27T05:00:00Z,0.010000
2,2026-01-27T06:00:00Z,0.010000
2,2026-01-27T07:00:00Z,0.010000
2,2026-01-27T08:00:00Z,0.010000
2,2026-01-27T09:00:00Z,0.010000
2,2026-01-27T10:00:00Z,0.010000
2,2026-01-27T11:00:00Z,0.010000
2,2026-01-27T12:00:00Z,0.010000
2,2026-01-27T13:00:00Z,0.010000
2,2026-01-27T14:00:00Z,0.010000
2,2026-01-27T15:00:00Z,0.013333
2,2026-01-27T16:00:00Z,0.006667
2,2026-01-27T17:00:00Z,0.008333
2,2026-01-27T18:00:00Z,0.010000
2,2026-01-27T19:00:00Z,0.010000
2,2026-01-27T20:00:00Z,0.010000
2,2026-01-27T21:00:00Z,0.010000
2,2026-01-27T22:00:00Z,0.010000
2,2026-01-27T23:00:00Z,0.010000
2,2026-01-28T00:00:00Z,0.010000
2,2026-01-28T01:00:00Z,0.008333
2,2026-01-28T02:00:00Z,0.030000
2,2026-01-28T03:00:00Z,0.031667
2,2026-01-28T04:00:00Z,0.010000
2,2026-01-28T05:00:00Z,0.010000
2,2026-01-28T06:00:00Z,0.010000
2,2026-01-28T07:00:00Z,0.010000
2,2026-01-28T08:00:00Z,0.010000
2,2026-01-28T09:00:00Z,0.010000
2,2026-01-28T10:00:00Z,0.051667
2,2026-01-28T11:00:00Z,0.125000
2,2026-01-28T12:00:00Z,0.208333
2,2026-01-28T13:00:00Z,0.148333
2,2026-01-28T14:00:00Z,0.478333
2,2026-01-28T15:00:00Z,0.703333
2,2026-01-28T16:00:00Z,0.493333
2,2026-01-28T17:00:00Z,0.340000
2,2026-01-28T18:00:00Z,0.203333
2,2026-01-28T19:00:00Z,0.265000
2,2026-01-28T20:00:00Z,0.140000
2,2026-01-28T21:00:00Z,0.195000
2,2026-01-28T22:00:00Z,0.208333
2,2026-01-28T23:00:00Z,0.156667
2,2026-01-29T00:00:00Z,0.030000
2,2026-01-29T01:00:00Z,0.010000
2,2026-01-29T02:00:00Z,0.011667
2,2026-01-29T03:00:00Z,0.010000
2,2026-01-29T04:00:00Z,0.020000
2,2026-01-29T05:00:00Z,0.040000
2,2026-01-29T06:00:00Z,0.011667
2,2026-01-29T07:00:00Z,0.201667
2,2026-01-29T08:00:00Z,0.725000
2,2026-01-29T09:00:00Z,0.851667
2,2026-01-29T10:00:00Z,0.876667
2,2026-01-29T11:00:00Z,0.961667
2,2026-01-29T12:00:00Z,0.970000
2,2026-01-29T13:00:00Z,0.918333
2,2026-01-29T14:00:00Z,0.933333
2,2026-01-29T15:00:00Z,0.983333
2,2026-01-29T16:00:00Z,0.990000
2,2026-01-29T17:00:00Z,0.990000
2,2026-01-29T18:00:00Z,0.990000
2,2026-01-29T19:00:00Z,0.838333
2,2026-01-29T20:00:00Z,0.683333
2,2026-01-29T21:00:00Z,0.665000
2,2026-01-29T22:00:00Z,0.501667
2,2026-01-29T23:00:00Z,0.416667
2,2026-01-30T00:00:00Z,0.760000
2,2026-01-30T01:00:00Z,0.685000
2,2026-01-30T02:00:00Z,0.495000
2,2026-01-30T03:00:00Z,0.523333
2,2026-01-30T04:00:00Z,0.798333
2,2026-01-30T05:00:00Z,0.946667
2,2026-01-30T06:00:00Z,0.971667
2,2026-01-30T07:00:00Z,0.976667
2,2026-01-30T08:00:00Z,0.985000
2,2026-01-30T09:00:00Z,0.973333
2,2026-01-30T10:00:00Z,0.966667
2,2026-01-30T11:00:00Z,0.968333
2,2026-01-30T12:00:00Z,0.985000
2,2026-01-30T13:00:00Z,0.788333
2,2026-01-30T14:00:00Z,0.820000
2,2026-01-30T15:00:00Z,0.603333
2,2026-01-30T16:00:00Z,0.578333
2,2026-01-30T17:00:00Z,0.263333
2,2026-01-30T18:00:00Z,0.145000
2,2026-01-30T19:00:00Z,0.153333
2,2026-01-30T20:00:00Z,0.116667
2,2026-01-30T21:00:00Z,0.160000
2,2026-01-30T22:00:00Z,0.121667
2,2026-01-30T23:00:00Z,0.071667
2,2026-01-31T00:00:00Z,0.106667
2,2026-01-31T01:00:00Z,0.103333
2,2026-01-31T02:00:00Z,0.471667
2,2026-01-31T03:00:00Z,0.480000
2,2026-01-31T04:00:00Z,0.658333
2,2026-01-31T05:00:00Z,0.938333
2,2026-01-31T06:00:00Z,0.976667
2,2026-01-31T07:00:00Z,0.968333
2,2026-01-31T08:00:00Z,0.976667
2,2026-01-31T09:00:00Z,0.893333
2,2026-01-31T10:00:00Z,0.900000
2,2026-01-31T11:00:00Z,0.940000
2,2026-01-31T12:00:00Z,0.856667
2,2026-01-31T13:00:00Z,0.825000
2,2026-01-31T14:00:00Z,0.883333
2,2026-01-31T15:00:00Z,0.351667
2,2026-01-31T16:00:00Z,0.026667
2,2026-01-31T17:00:00Z,0.020000
2,2026-01-31T18:00:00Z,0.200000
